core: id,core: location,core: agg,core: type,core: year,Age: Age_Bracket,Age: Numerical_Bracket,Population: Males,Population: Females,Population: Total
1,Choiseul,Province,Total,2010,0-4,0,"2,279","2,060","4,339"
1,Choiseul,Province,Total,2010,5-9,5,"2,131","2,002","4,133"
1,Choiseul,Province,Total,2010,10-14,10,"1,778","1,640","3,418"
1,Choiseul,Province,Total,2010,15-19,15,"1,379","1,342","2,721"
1,Choiseul,Province,Total,2010,20-24,20,"1,192","1,083","2,275"
1,Choiseul,Province,Total,2010,25-29,25,"1,118",954,"2,072"
1,Choiseul,Province,Total,2010,30-34,30,978,938,"1,916"
1,Choiseul,Province,Total,2010,35-39,35,910,931,"1,841"
1,Choiseul,Province,Total,2010,40-44,40,705,726,"1,431"
1,Choiseul,Province,Total,2010,45-49,45,591,556,"1,147"
1,Choiseul,Province,Total,2010,50-54,50,429,406,835
1,Choiseul,Province,Total,2010,55-59,55,337,368,706
1,Choiseul,Province,Total,2010,60-64,60,244,265,509
1,Choiseul,Province,Total,2010,65-69,65,223,261,483
1,Choiseul,Province,Total,2010,70-74,70,145,166,311
1,Choiseul,Province,Total,2010,75-79,75,87,120,207
1,Choiseul,Province,Total,2010,80+,80,69,67,136
1,Choiseul,Province,Total,2011,0-4,0,"2,280","2,085","4,366"
1,Choiseul,Province,Total,2011,5-9,5,"2,179","2,032","4,211"
1,Choiseul,Province,Total,2011,10-14,10,"1,855","1,725","3,580"
1,Choiseul,Province,Total,2011,15-19,15,"1,450","1,392","2,842"
1,Choiseul,Province,Total,2011,20-24,20,"1,212","1,134","2,345"
1,Choiseul,Province,Total,2011,25-29,25,"1,133",970,"2,103"
1,Choiseul,Province,Total,2011,30-34,30,"1,008",939,"1,946"
1,Choiseul,Province,Total,2011,35-39,35,921,942,"1,863"
1,Choiseul,Province,Total,2011,40-44,40,751,777,"1,528"
1,Choiseul,Province,Total,2011,45-49,45,604,582,"1,186"
1,Choiseul,Province,Total,2011,50-54,50,461,431,892
1,Choiseul,Province,Total,2011,55-59,55,345,370,715
1,Choiseul,Province,Total,2011,60-64,60,258,286,543
1,Choiseul,Province,Total,2011,65-69,65,218,253,471
1,Choiseul,Province,Total,2011,70-74,70,158,187,344
1,Choiseul,Province,Total,2011,75-79,75,89,117,206
1,Choiseul,Province,Total,2011,80+,80,72,79,151
1,Choiseul,Province,Total,2012,0-4,0,"2,282","2,115","4,397"
1,Choiseul,Province,Total,2012,5-9,5,"2,215","2,046","4,262"
1,Choiseul,Province,Total,2012,10-14,10,"1,929","1,810","3,739"
1,Choiseul,Province,Total,2012,15-19,15,"1,529","1,443","2,971"
1,Choiseul,Province,Total,2012,20-24,20,"1,237","1,189","2,426"
1,Choiseul,Province,Total,2012,25-29,25,"1,146",992,"2,137"
1,Choiseul,Province,Total,2012,30-34,30,"1,040",941,"1,981"
1,Choiseul,Province,Total,2012,35-39,35,928,945,"1,873"
1,Choiseul,Province,Total,2012,40-44,40,800,829,"1,629"
1,Choiseul,Province,Total,2012,45-49,45,615,609,"1,224"
1,Choiseul,Province,Total,2012,50-54,50,496,461,958
1,Choiseul,Province,Total,2012,55-59,55,354,369,722
1,Choiseul,Province,Total,2012,60-64,60,274,310,584
1,Choiseul,Province,Total,2012,65-69,65,212,242,454
1,Choiseul,Province,Total,2012,70-74,70,171,207,378
1,Choiseul,Province,Total,2012,75-79,75,91,115,206
1,Choiseul,Province,Total,2012,80+,80,76,91,167
1,Choiseul,Province,Total,2013,0-4,0,"2,288","2,150","4,438"
1,Choiseul,Province,Total,2013,5-9,5,"2,238","2,046","4,284"
1,Choiseul,Province,Total,2013,10-14,10,"1,998","1,889","3,886"
1,Choiseul,Province,Total,2013,15-19,15,"1,610","1,500","3,110"
1,Choiseul,Province,Total,2013,20-24,20,"1,272","1,245","2,517"
1,Choiseul,Province,Total,2013,25-29,25,"1,158","1,020","2,178"
1,Choiseul,Province,Total,2013,30-34,30,"1,071",945,"2,016"
1,Choiseul,Province,Total,2013,35-39,35,935,944,"1,880"
1,Choiseul,Province,Total,2013,40-44,40,844,875,"1,719"
1,Choiseul,Province,Total,2013,45-49,45,631,640,"1,271"
1,Choiseul,Province,Total,2013,50-54,50,529,492,"1,021"
1,Choiseul,Province,Total,2013,55-59,55,366,371,736
1,Choiseul,Province,Total,2013,60-64,60,290,332,622
1,Choiseul,Province,Total,2013,65-69,65,208,235,443
1,Choiseul,Province,Total,2013,70-74,70,180,224,404
1,Choiseul,Province,Total,2013,75-79,75,95,117,212
1,Choiseul,Province,Total,2013,80+,80,79,101,180
1,Choiseul,Province,Total,2014,0-4,0,"2,305","2,193","4,498"
1,Choiseul,Province,Total,2014,5-9,5,"2,241","2,035","4,276"
1,Choiseul,Province,Total,2014,10-14,10,"2,061","1,954","4,015"
1,Choiseul,Province,Total,2014,15-19,15,"1,691","1,567","3,258"
1,Choiseul,Province,Total,2014,20-24,20,"1,318","1,301","2,619"
1,Choiseul,Province,Total,2014,25-29,25,"1,174","1,055","2,229"
1,Choiseul,Province,Total,2014,30-34,30,"1,096",954,"2,050"
1,Choiseul,Province,Total,2014,35-39,35,950,944,"1,894"
1,Choiseul,Province,Total,2014,40-44,40,878,910,"1,788"
1,Choiseul,Province,Total,2014,45-49,45,656,678,"1,334"
1,Choiseul,Province,Total,2014,50-54,50,555,523,"1,078"
1,Choiseul,Province,Total,2014,55-59,55,384,380,764
1,Choiseul,Province,Total,2014,60-64,60,303,347,651
1,Choiseul,Province,Total,2014,65-69,65,209,237,446
1,Choiseul,Province,Total,2014,70-74,70,185,233,418
1,Choiseul,Province,Total,2014,75-79,75,101,125,225
1,Choiseul,Province,Total,2014,80+,80,82,108,190
1,Choiseul,Province,Total,2015,0-4,0,"2,316","2,201","4,518"
1,Choiseul,Province,Total,2015,5-9,5,"2,247","2,059","4,306"
1,Choiseul,Province,Total,2015,10-14,10,"2,118","2,002","4,120"
1,Choiseul,Province,Total,2015,15-19,15,"1,770","1,644","3,414"
1,Choiseul,Province,Total,2015,20-24,20,"1,377","1,353","2,730"
1,Choiseul,Province,Total,2015,25-29,25,"1,191","1,098","2,289"
1,Choiseul,Province,Total,2015,30-34,30,"1,115",966,"2,081"
1,Choiseul,Province,Total,2015,35-39,35,973,944,"1,917"
1,Choiseul,Province,Total,2015,40-44,40,900,931,"1,831"
1,Choiseul,Province,Total,2015,45-49,45,692,723,"1,415"
1,Choiseul,Province,Total,2015,50-54,50,574,550,"1,124"
1,Choiseul,Province,Total,2015,55-59,55,409,398,807
1,Choiseul,Province,Total,2015,60-64,60,313,355,668
1,Choiseul,Province,Total,2015,65-69,65,217,248,465
1,Choiseul,Province,Total,2015,70-74,70,185,232,417
1,Choiseul,Province,Total,2015,75-79,75,109,138,247
1,Choiseul,Province,Total,2015,80+,80,85,114,198
1,Choiseul,Province,Total,2016,0-4,0,"2,330","2,213","4,543"
1,Choiseul,Province,Total,2016,5-9,5,"2,249","2,084","4,334"
1,Choiseul,Province,Total,2016,10-14,10,"2,166","2,032","4,198"
1,Choiseul,Province,Total,2016,15-19,15,"1,847","1,728","3,575"
1,Choiseul,Province,Total,2016,20-24,20,"1,447","1,403","2,850"
1,Choiseul,Province,Total,2016,25-29,25,"1,211","1,148","2,360"
1,Choiseul,Province,Total,2016,30-34,30,"1,130",982,"2,112"
1,Choiseul,Province,Total,2016,35-39,35,"1,002",945,"1,947"
1,Choiseul,Province,Total,2016,40-44,40,911,943,"1,854"
1,Choiseul,Province,Total,2016,45-49,45,737,774,"1,511"
1,Choiseul,Province,Total,2016,50-54,50,587,576,"1,162"
1,Choiseul,Province,Total,2016,55-59,55,441,423,863
1,Choiseul,Province,Total,2016,60-64,60,321,356,677
1,Choiseul,Province,Total,2016,65-69,65,229,268,497
1,Choiseul,Province,Total,2016,70-74,70,181,225,407
1,Choiseul,Province,Total,2016,75-79,75,119,155,274
1,Choiseul,Province,Total,2016,80+,80,87,119,206
1,Choiseul,Province,Total,2017,0-4,0,"2,347","2,227","4,575"
1,Choiseul,Province,Total,2017,5-9,5,"2,252","2,113","4,365"
1,Choiseul,Province,Total,2017,10-14,10,"2,203","2,046","4,249"
1,Choiseul,Province,Total,2017,15-19,15,"1,920","1,814","3,734"
1,Choiseul,Province,Total,2017,20-24,20,"1,525","1,454","2,979"
1,Choiseul,Province,Total,2017,25-29,25,"1,237","1,203","2,440"
1,Choiseul,Province,Total,2017,30-34,30,"1,143","1,003","2,146"
1,Choiseul,Province,Total,2017,35-39,35,"1,035",947,"1,981"
1,Choiseul,Province,Total,2017,40-44,40,918,946,"1,863"
1,Choiseul,Province,Total,2017,45-49,45,785,826,"1,611"
1,Choiseul,Province,Total,2017,50-54,50,598,602,"1,200"
1,Choiseul,Province,Total,2017,55-59,55,474,452,926
1,Choiseul,Province,Total,2017,60-64,60,328,355,684
1,Choiseul,Province,Total,2017,65-69,65,244,291,535
1,Choiseul,Province,Total,2017,70-74,70,176,216,392
1,Choiseul,Province,Total,2017,75-79,75,129,172,301
1,Choiseul,Province,Total,2017,80+,80,90,125,215
1,Choiseul,Province,Total,2018,0-4,0,"2,368","2,244","4,612"
1,Choiseul,Province,Total,2018,5-9,5,"2,258","2,149","4,407"
1,Choiseul,Province,Total,2018,10-14,10,"2,225","2,046","4,271"
1,Choiseul,Province,Total,2018,15-19,15,"1,989","1,892","3,881"
1,Choiseul,Province,Total,2018,20-24,20,"1,606","1,511","3,118"
1,Choiseul,Province,Total,2018,25-29,25,"1,271","1,260","2,531"
1,Choiseul,Province,Total,2018,30-34,30,"1,156","1,031","2,187"
1,Choiseul,Province,Total,2018,35-39,35,"1,065",951,"2,017"
1,Choiseul,Province,Total,2018,40-44,40,926,945,"1,871"
1,Choiseul,Province,Total,2018,45-49,45,829,871,"1,700"
1,Choiseul,Province,Total,2018,50-54,50,613,633,"1,247"
1,Choiseul,Province,Total,2018,55-59,55,505,483,988
1,Choiseul,Province,Total,2018,60-64,60,340,358,697
1,Choiseul,Province,Total,2018,65-69,65,258,312,570
1,Choiseul,Province,Total,2018,70-74,70,174,211,384
1,Choiseul,Province,Total,2018,75-79,75,136,186,323
1,Choiseul,Province,Total,2018,80+,80,94,133,227
1,Choiseul,Province,Total,2019,0-4,0,"2,391","2,264","4,655"
1,Choiseul,Province,Total,2019,5-9,5,"2,277","2,192","4,468"
1,Choiseul,Province,Total,2019,10-14,10,"2,229","2,034","4,264"
1,Choiseul,Province,Total,2019,15-19,15,"2,052","1,957","4,009"
1,Choiseul,Province,Total,2019,20-24,20,"1,687","1,578","3,265"
1,Choiseul,Province,Total,2019,25-29,25,"1,317","1,315","2,632"
1,Choiseul,Province,Total,2019,30-34,30,"1,171","1,066","2,238"
1,Choiseul,Province,Total,2019,35-39,35,"1,090",960,"2,050"
1,Choiseul,Province,Total,2019,40-44,40,940,945,"1,885"
1,Choiseul,Province,Total,2019,45-49,45,862,906,"1,768"
1,Choiseul,Province,Total,2019,50-54,50,638,671,"1,308"
1,Choiseul,Province,Total,2019,55-59,55,531,512,"1,043"
1,Choiseul,Province,Total,2019,60-64,60,357,367,724
1,Choiseul,Province,Total,2019,65-69,65,270,326,597
1,Choiseul,Province,Total,2019,70-74,70,175,213,388
1,Choiseul,Province,Total,2019,75-79,75,140,194,334
1,Choiseul,Province,Total,2019,80+,80,100,143,243
1,Choiseul,Province,Total,2020,0-4,0,"2,418","2,288","4,706"
1,Choiseul,Province,Total,2020,5-9,5,"2,289","2,200","4,489"
1,Choiseul,Province,Total,2020,10-14,10,"2,235","2,058","4,294"
1,Choiseul,Province,Total,2020,15-19,15,"2,109","2,005","4,114"
1,Choiseul,Province,Total,2020,20-24,20,"1,765","1,655","3,420"
1,Choiseul,Province,Total,2020,25-29,25,"1,376","1,367","2,743"
1,Choiseul,Province,Total,2020,30-34,30,"1,189","1,109","2,298"
1,Choiseul,Province,Total,2020,35-39,35,"1,109",972,"2,081"
1,Choiseul,Province,Total,2020,40-44,40,963,945,"1,908"
1,Choiseul,Province,Total,2020,45-49,45,884,927,"1,811"
1,Choiseul,Province,Total,2020,50-54,50,673,715,"1,389"
1,Choiseul,Province,Total,2020,55-59,55,548,539,"1,087"
1,Choiseul,Province,Total,2020,60-64,60,381,384,765
1,Choiseul,Province,Total,2020,65-69,65,279,333,612
1,Choiseul,Province,Total,2020,70-74,70,182,224,405
1,Choiseul,Province,Total,2020,75-79,75,140,194,334
1,Choiseul,Province,Total,2020,80+,80,107,156,263
1,Choiseul,Province,Total,2021,0-4,0,"2,449","2,316","4,765"
1,Choiseul,Province,Total,2021,5-9,5,"2,304","2,212","4,516"
1,Choiseul,Province,Total,2021,10-14,10,"2,238","2,084","4,322"
1,Choiseul,Province,Total,2021,15-19,15,"2,157","2,035","4,192"
1,Choiseul,Province,Total,2021,20-24,20,"1,841","1,739","3,580"
1,Choiseul,Province,Total,2021,25-29,25,"1,445","1,417","2,862"
1,Choiseul,Province,Total,2021,30-34,30,"1,209","1,159","2,368"
1,Choiseul,Province,Total,2021,35-39,35,"1,124",988,"2,112"
1,Choiseul,Province,Total,2021,40-44,40,992,945,"1,938"
1,Choiseul,Province,Total,2021,45-49,45,895,938,"1,834"
1,Choiseul,Province,Total,2021,50-54,50,717,766,"1,483"
1,Choiseul,Province,Total,2021,55-59,55,561,564,"1,125"
1,Choiseul,Province,Total,2021,60-64,60,410,408,818
1,Choiseul,Province,Total,2021,65-69,65,286,335,621
1,Choiseul,Province,Total,2021,70-74,70,192,241,434
1,Choiseul,Province,Total,2021,75-79,75,137,188,325
1,Choiseul,Province,Total,2021,80+,80,114,172,286
1,Choiseul,Province,Total,2022,0-4,0,"2,484","2,346","4,830"
1,Choiseul,Province,Total,2022,5-9,5,"2,322","2,226","4,548"
1,Choiseul,Province,Total,2022,10-14,10,"2,241","2,113","4,354"
1,Choiseul,Province,Total,2022,15-19,15,"2,194","2,049","4,243"
1,Choiseul,Province,Total,2022,20-24,20,"1,914","1,825","3,738"
1,Choiseul,Province,Total,2022,25-29,25,"1,522","1,468","2,990"
1,Choiseul,Province,Total,2022,30-34,30,"1,234","1,214","2,449"
1,Choiseul,Province,Total,2022,35-39,35,"1,137","1,009","2,146"
1,Choiseul,Province,Total,2022,40-44,40,"1,024",948,"1,972"
1,Choiseul,Province,Total,2022,45-49,45,902,942,"1,843"
1,Choiseul,Province,Total,2022,50-54,50,764,817,"1,581"
1,Choiseul,Province,Total,2022,55-59,55,571,591,"1,162"
1,Choiseul,Province,Total,2022,60-64,60,442,437,878
1,Choiseul,Province,Total,2022,65-69,65,293,334,628
1,Choiseul,Province,Total,2022,70-74,70,205,263,468
1,Choiseul,Province,Total,2022,75-79,75,134,181,314
1,Choiseul,Province,Total,2022,80+,80,122,187,309
1,Choiseul,Province,Total,2023,0-4,0,"2,521","2,379","4,900"
1,Choiseul,Province,Total,2023,5-9,5,"2,343","2,243","4,586"
1,Choiseul,Province,Total,2023,10-14,10,"2,248","2,148","4,396"
1,Choiseul,Province,Total,2023,15-19,15,"2,217","2,049","4,266"
1,Choiseul,Province,Total,2023,20-24,20,"1,982","1,903","3,885"
1,Choiseul,Province,Total,2023,25-29,25,"1,603","1,525","3,128"
1,Choiseul,Province,Total,2023,30-34,30,"1,269","1,270","2,539"
1,Choiseul,Province,Total,2023,35-39,35,"1,150","1,037","2,187"
1,Choiseul,Province,Total,2023,40-44,40,"1,055",953,"2,007"
1,Choiseul,Province,Total,2023,45-49,45,910,941,"1,851"
1,Choiseul,Province,Total,2023,50-54,50,806,862,"1,668"
1,Choiseul,Province,Total,2023,55-59,55,587,621,"1,208"
1,Choiseul,Province,Total,2023,60-64,60,471,466,937
1,Choiseul,Province,Total,2023,65-69,65,304,337,641
1,Choiseul,Province,Total,2023,70-74,70,217,282,499
1,Choiseul,Province,Total,2023,75-79,75,132,177,309
1,Choiseul,Province,Total,2023,80+,80,128,201,330
1,Choiseul,Province,Total,2024,0-4,0,"2,560","2,414","4,973"
1,Choiseul,Province,Total,2024,5-9,5,"2,367","2,263","4,630"
1,Choiseul,Province,Total,2024,10-14,10,"2,267","2,191","4,458"
1,Choiseul,Province,Total,2024,15-19,15,"2,221","2,038","4,258"
1,Choiseul,Province,Total,2024,20-24,20,"2,045","1,967","4,013"
1,Choiseul,Province,Total,2024,25-29,25,"1,682","1,592","3,274"
1,Choiseul,Province,Total,2024,30-34,30,"1,314","1,326","2,640"
1,Choiseul,Province,Total,2024,35-39,35,"1,166","1,072","2,238"
1,Choiseul,Province,Total,2024,40-44,40,"1,080",961,"2,040"
1,Choiseul,Province,Total,2024,45-49,45,924,941,"1,865"
1,Choiseul,Province,Total,2024,50-54,50,839,896,"1,735"
1,Choiseul,Province,Total,2024,55-59,55,610,658,"1,268"
1,Choiseul,Province,Total,2024,60-64,60,494,495,989
1,Choiseul,Province,Total,2024,65-69,65,319,346,665
1,Choiseul,Province,Total,2024,70-74,70,227,295,522
1,Choiseul,Province,Total,2024,75-79,75,134,179,313
1,Choiseul,Province,Total,2024,80+,80,133,212,345
1,Choiseul,Province,Total,2025,0-4,0,"2,599","2,449","5,048"
1,Choiseul,Province,Total,2025,5-9,5,"2,395","2,287","4,682"
1,Choiseul,Province,Total,2025,10-14,10,"2,279","2,200","4,479"
1,Choiseul,Province,Total,2025,15-19,15,"2,227","2,062","4,289"
1,Choiseul,Province,Total,2025,20-24,20,"2,102","2,015","4,117"
1,Choiseul,Province,Total,2025,25-29,25,"1,760","1,668","3,429"
1,Choiseul,Province,Total,2025,30-34,30,"1,372","1,378","2,750"
1,Choiseul,Province,Total,2025,35-39,35,"1,184","1,115","2,299"
1,Choiseul,Province,Total,2025,40-44,40,"1,099",973,"2,071"
1,Choiseul,Province,Total,2025,45-49,45,947,941,"1,888"
1,Choiseul,Province,Total,2025,50-54,50,860,917,"1,777"
1,Choiseul,Province,Total,2025,55-59,55,644,702,"1,346"
1,Choiseul,Province,Total,2025,60-64,60,511,521,"1,032"
1,Choiseul,Province,Total,2025,65-69,65,341,362,704
1,Choiseul,Province,Total,2025,70-74,70,235,301,536
1,Choiseul,Province,Total,2025,75-79,75,139,189,328
1,Choiseul,Province,Total,2025,80+,80,136,219,355
2,Western,Province,Total,2010,0-4,0,"6,199","5,717","11,916"
2,Western,Province,Total,2010,5-9,5,"5,984","5,524","11,508"
2,Western,Province,Total,2010,10-14,10,"6,011","5,553","11,564"
2,Western,Province,Total,2010,15-19,15,"5,989","5,531","11,520"
2,Western,Province,Total,2010,20-24,20,"5,467","5,183","10,650"
2,Western,Province,Total,2010,25-29,25,"4,531","4,173","8,704"
2,Western,Province,Total,2010,30-34,30,"3,858","3,516","7,373"
2,Western,Province,Total,2010,35-39,35,"3,215","2,868","6,083"
2,Western,Province,Total,2010,40-44,40,"2,909","2,538","5,447"
2,Western,Province,Total,2010,45-49,45,"2,590","2,406","4,995"
2,Western,Province,Total,2010,50-54,50,"2,376","2,352","4,729"
2,Western,Province,Total,2010,55-59,55,"2,093","1,960","4,054"
2,Western,Province,Total,2010,60-64,60,"1,622","1,453","3,076"
2,Western,Province,Total,2010,65-69,65,"1,086",994,"2,080"
2,Western,Province,Total,2010,70-74,70,731,737,"1,468"
2,Western,Province,Total,2010,75-79,75,466,493,959
2,Western,Province,Total,2010,80+,80,448,449,897
2,Western,Province,Total,2011,0-4,0,"6,205","5,706","11,911"
2,Western,Province,Total,2011,5-9,5,"5,836","5,511","11,346"
2,Western,Province,Total,2011,10-14,10,"5,100","4,741","9,841"
2,Western,Province,Total,2011,15-19,15,"4,438","4,047","8,485"
2,Western,Province,Total,2011,20-24,20,"3,787","3,405","7,192"
2,Western,Province,Total,2011,25-29,25,"3,319","2,897","6,216"
2,Western,Province,Total,2011,30-34,30,"2,950","2,673","5,623"
2,Western,Province,Total,2011,35-39,35,"2,663","2,581","5,244"
2,Western,Province,Total,2011,40-44,40,"2,417","2,256","4,673"
2,Western,Province,Total,2011,45-49,45,"1,995","1,739","3,734"
2,Western,Province,Total,2011,50-54,50,"1,458","1,265","2,723"
2,Western,Province,Total,2011,55-59,55,"1,073",996,"2,070"
2,Western,Province,Total,2011,60-64,60,823,798,"1,621"
2,Western,Province,Total,2011,65-69,65,655,595,"1,250"
2,Western,Province,Total,2011,70-74,70,474,432,906
2,Western,Province,Total,2011,75-79,75,318,312,630
2,Western,Province,Total,2011,80+,80,228,238,466
2,Western,Province,Total,2012,0-4,0,"6,209","5,705","11,914"
2,Western,Province,Total,2012,5-9,5,"5,919","5,562","11,481"
2,Western,Province,Total,2012,10-14,10,"5,266","4,936","10,203"
2,Western,Province,Total,2012,15-19,15,"4,518","4,116","8,634"
2,Western,Province,Total,2012,20-24,20,"3,900","3,527","7,427"
2,Western,Province,Total,2012,25-29,25,"3,341","2,927","6,268"
2,Western,Province,Total,2012,30-34,30,"3,007","2,683","5,690"
2,Western,Province,Total,2012,35-39,35,"2,678","2,574","5,252"
2,Western,Province,Total,2012,40-44,40,"2,460","2,342","4,801"
2,Western,Province,Total,2012,45-49,45,"2,078","1,826","3,904"
2,Western,Province,Total,2012,50-54,50,"1,551","1,343","2,894"
2,Western,Province,Total,2012,55-59,55,"1,113","1,018","2,131"
2,Western,Province,Total,2012,60-64,60,856,833,"1,689"
2,Western,Province,Total,2012,65-69,65,662,616,"1,278"
2,Western,Province,Total,2012,70-74,70,496,447,944
2,Western,Province,Total,2012,75-79,75,319,313,632
2,Western,Province,Total,2012,80+,80,249,259,508
2,Western,Province,Total,2013,0-4,0,"6,193","5,696","11,888"
2,Western,Province,Total,2013,5-9,5,"5,991","5,592","11,583"
2,Western,Province,Total,2013,10-14,10,"5,427","5,120","10,547"
2,Western,Province,Total,2013,15-19,15,"4,612","4,204","8,817"
2,Western,Province,Total,2013,20-24,20,"4,013","3,645","7,658"
2,Western,Province,Total,2013,25-29,25,"3,374","2,972","6,346"
2,Western,Province,Total,2013,30-34,30,"3,060","2,696","5,756"
2,Western,Province,Total,2013,35-39,35,"2,699","2,563","5,262"
2,Western,Province,Total,2013,40-44,40,"2,495","2,412","4,907"
2,Western,Province,Total,2013,45-49,45,"2,154","1,914","4,068"
2,Western,Province,Total,2013,50-54,50,"1,646","1,426","3,072"
2,Western,Province,Total,2013,55-59,55,"1,162","1,047","2,209"
2,Western,Province,Total,2013,60-64,60,891,866,"1,756"
2,Western,Province,Total,2013,65-69,65,671,640,"1,311"
2,Western,Province,Total,2013,70-74,70,516,464,980
2,Western,Province,Total,2013,75-79,75,324,317,641
2,Western,Province,Total,2013,80+,80,267,276,543
2,Western,Province,Total,2014,0-4,0,"6,158","5,677","11,836"
2,Western,Province,Total,2014,5-9,5,"6,054","5,608","11,663"
2,Western,Province,Total,2014,10-14,10,"5,570","5,276","10,846"
2,Western,Province,Total,2014,15-19,15,"4,729","4,327","9,056"
2,Western,Province,Total,2014,20-24,20,"4,117","3,750","7,867"
2,Western,Province,Total,2014,25-29,25,"3,427","3,036","6,462"
2,Western,Province,Total,2014,30-34,30,"3,103","2,711","5,814"
2,Western,Province,Total,2014,35-39,35,"2,728","2,556","5,285"
2,Western,Province,Total,2014,40-44,40,"2,525","2,462","4,987"
2,Western,Province,Total,2014,45-49,45,"2,223","2,004","4,226"
2,Western,Province,Total,2014,50-54,50,"1,739","1,511","3,249"
2,Western,Province,Total,2014,55-59,55,"1,222","1,089","2,311"
2,Western,Province,Total,2014,60-64,60,925,894,"1,819"
2,Western,Province,Total,2014,65-69,65,686,666,"1,352"
2,Western,Province,Total,2014,70-74,70,532,481,"1,013"
2,Western,Province,Total,2014,75-79,75,334,324,658
2,Western,Province,Total,2014,80+,80,283,290,573
2,Western,Province,Total,2015,0-4,0,"6,122","5,644","11,766"
2,Western,Province,Total,2015,5-9,5,"6,101","5,630","11,731"
2,Western,Province,Total,2015,10-14,10,"5,693","5,395","11,087"
2,Western,Province,Total,2015,15-19,15,"4,870","4,485","9,355"
2,Western,Province,Total,2015,20-24,20,"4,207","3,835","8,042"
2,Western,Province,Total,2015,25-29,25,"3,503","3,124","6,627"
2,Western,Province,Total,2015,30-34,30,"3,135","2,728","5,862"
2,Western,Province,Total,2015,35-39,35,"2,770","2,556","5,326"
2,Western,Province,Total,2015,40-44,40,"2,548","2,489","5,037"
2,Western,Province,Total,2015,45-49,45,"2,282","2,095","4,377"
2,Western,Province,Total,2015,50-54,50,"1,828","1,595","3,423"
2,Western,Province,Total,2015,55-59,55,"1,295","1,144","2,439"
2,Western,Province,Total,2015,60-64,60,959,917,"1,876"
2,Western,Province,Total,2015,65-69,65,707,695,"1,403"
2,Western,Province,Total,2015,70-74,70,542,498,"1,040"
2,Western,Province,Total,2015,75-79,75,347,334,681
2,Western,Province,Total,2015,80+,80,297,303,600
2,Western,Province,Total,2016,0-4,0,"6,092","5,617","11,709"
2,Western,Province,Total,2016,5-9,5,"6,127","5,640","11,767"
2,Western,Province,Total,2016,10-14,10,"5,794","5,477","11,271"
2,Western,Province,Total,2016,15-19,15,"5,029","4,671","9,700"
2,Western,Province,Total,2016,20-24,20,"4,288","3,904","8,192"
2,Western,Province,Total,2016,25-29,25,"3,602","3,234","6,836"
2,Western,Province,Total,2016,30-34,30,"3,157","2,749","5,906"
2,Western,Province,Total,2016,35-39,35,"2,822","2,561","5,384"
2,Western,Province,Total,2016,40-44,40,"2,564","2,496","5,061"
2,Western,Province,Total,2016,45-49,45,"2,333","2,186","4,519"
2,Western,Province,Total,2016,50-54,50,"1,914","1,681","3,595"
2,Western,Province,Total,2016,55-59,55,"1,378","1,211","2,589"
2,Western,Province,Total,2016,60-64,60,993,936,"1,929"
2,Western,Province,Total,2016,65-69,65,734,728,"1,462"
2,Western,Province,Total,2016,70-74,70,549,516,"1,065"
2,Western,Province,Total,2016,75-79,75,364,345,710
2,Western,Province,Total,2016,80+,80,309,316,625
2,Western,Province,Total,2017,0-4,0,"6,070","5,596","11,666"
2,Western,Province,Total,2017,5-9,5,"6,132","5,640","11,772"
2,Western,Province,Total,2017,10-14,10,"5,878","5,528","11,406"
2,Western,Province,Total,2017,15-19,15,"5,194","4,867","10,061"
2,Western,Province,Total,2017,20-24,20,"4,368","3,973","8,342"
2,Western,Province,Total,2017,25-29,25,"3,715","3,356","7,070"
2,Western,Province,Total,2017,30-34,30,"3,180","2,779","5,959"
2,Western,Province,Total,2017,35-39,35,"2,879","2,572","5,451"
2,Western,Province,Total,2017,40-44,40,"2,580","2,490","5,070"
2,Western,Province,Total,2017,45-49,45,"2,376","2,271","4,647"
2,Western,Province,Total,2017,50-54,50,"1,995","1,766","3,762"
2,Western,Province,Total,2017,55-59,55,"1,468","1,287","2,755"
2,Western,Province,Total,2017,60-64,60,"1,031",957,"1,988"
2,Western,Province,Total,2017,65-69,65,765,761,"1,525"
2,Western,Province,Total,2017,70-74,70,555,535,"1,090"
2,Western,Province,Total,2017,75-79,75,382,358,741
2,Western,Province,Total,2017,80+,80,321,328,649
2,Western,Province,Total,2018,0-4,0,"6,055","5,583","11,638"
2,Western,Province,Total,2018,5-9,5,"6,117","5,632","11,749"
2,Western,Province,Total,2018,10-14,10,"5,950","5,559","11,508"
2,Western,Province,Total,2018,15-19,15,"5,354","5,051","10,405"
2,Western,Province,Total,2018,20-24,20,"4,462","4,062","8,524"
2,Western,Province,Total,2018,25-29,25,"3,827","3,474","7,301"
2,Western,Province,Total,2018,30-34,30,"3,213","2,824","6,037"
2,Western,Province,Total,2018,35-39,35,"2,932","2,585","5,517"
2,Western,Province,Total,2018,40-44,40,"2,601","2,480","5,080"
2,Western,Province,Total,2018,45-49,45,"2,412","2,341","4,752"
2,Western,Province,Total,2018,50-54,50,"2,070","1,853","3,923"
2,Western,Province,Total,2018,55-59,55,"1,560","1,368","2,928"
2,Western,Province,Total,2018,60-64,60,"1,077",985,"2,062"
2,Western,Province,Total,2018,65-69,65,797,791,"1,588"
